MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
70,4,100.0,9.67,0,-1,1,1,0,0,1,13,0,0,0,1,8,6,1935,1950,0,0,6,8,2,40.0,0,0,0,0,2,0,5,210.0,0,0.0,398.0,608.0,0,1,0,0,983,890,0,1873,0.0,0.0,1,1,4,1,0,9,0,2,0,1,1935.0,2,2.0,786.0,1,0,0,0,0,207,0,0,0,-1,-1,-1,0,6,2008,0,4
50,4,70.0,12.392,0,-1,0,2,0,0,0,13,0,0,0,2,7,9,1950,2000,0,0,0,0,0,0.0,0,1,1,0,1,0,1,435.0,0,0.0,397.0,832.0,0,0,0,0,1218,943,0,2161,1.0,0.0,2,1,3,1,1,8,0,2,1,0,1994.0,2,2.0,506.0,0,0,0,0,96,0,0,0,0,-1,-1,-1,0,4,2008,0,0
20,4,56.0,26.073,0,-1,1,0,0,2,0,13,0,0,0,0,5,5,1956,1956,0,0,6,1,0,0.0,0,0,0,0,0,0,3,1116.0,0,0.0,782.0,1898.0,0,0,0,1,1898,0,0,1898,0.0,0.0,2,1,3,1,0,7,0,2,1,0,1956.0,0,2.0,484.0,0,0,0,0,51,224,0,0,0,-1,0,-1,0,4,2008,0,0
160,3,24.0,1.879,0,-1,0,0,0,2,0,25,0,0,3,1,6,6,1980,1980,0,0,1,1,0,0.0,0,0,1,1,0,0,1,366.0,0,0.0,150.0,516.0,0,1,0,0,516,516,0,1032,0.0,0.0,1,0,2,1,0,5,0,1,1,1,1980.0,0,2.0,462.0,0,0,0,213,0,0,0,0,0,-1,1,-1,0,12,2008,0,0
30,3,50.0,7.0,0,-1,0,0,0,0,0,14,0,0,0,0,6,8,1926,1998,0,0,0,0,0,0.0,0,1,2,0,0,0,3,299.0,5,40.0,555.0,894.0,0,1,0,0,919,0,0,919,1.0,0.0,1,0,2,1,0,5,0,0,-1,1,1926.0,0,1.0,195.0,0,0,2,0,0,116,0,0,0,-1,0,-1,0,7,2008,0,0
50,3,60.0,6.0,0,-1,0,0,0,0,0,14,0,0,0,2,6,8,1940,2006,0,0,0,0,0,0.0,0,0,1,3,0,0,0,0.0,0,0.0,720.0,720.0,0,2,0,0,760,330,0,1090,0.0,0.0,1,0,3,1,0,5,0,0,-1,1,1940.0,0,1.0,240.0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,7,2008,0,0
50,3,58.0,8.155,0,-1,0,0,0,0,0,14,0,0,0,2,5,7,1930,1950,0,0,3,3,0,0.0,0,0,1,1,0,0,0,0.0,0,0.0,780.0,780.0,0,2,0,1,780,420,0,1200,0.0,0.0,1,0,4,1,0,7,0,0,-1,-1,-1.0,-1,0.0,0.0,-1,-1,0,0,0,96,0,0,0,-1,-1,-1,0,7,2008,0,0
80,3,75.0,6.0,0,-1,0,0,0,0,0,14,0,0,0,3,5,5,1967,1967,1,0,2,4,0,0.0,3,0,1,1,0,3,3,257.0,0,0.0,367.0,624.0,0,0,0,0,1092,564,0,1656,0.0,0.0,1,1,3,1,0,7,3,1,3,0,1967.0,0,1.0,288.0,0,0,0,0,180,0,0,100,0,-1,0,-1,0,7,2008,0,0
30,3,60.0,7.392,0,-1,0,0,0,0,0,14,0,0,0,0,5,7,1930,1995,0,0,3,3,0,0.0,0,0,2,0,0,0,0,0.0,0,0.0,520.0,520.0,0,1,0,1,912,0,0,912,0.0,0.0,1,0,2,1,0,5,0,0,-1,1,1934.0,1,1.0,360.0,0,0,0,0,90,0,0,0,0,-1,-1,-1,0,5,2008,0,0
50,3,75.0,9.0,0,-1,0,0,0,0,0,14,0,0,0,2,5,5,1958,1958,0,0,7,6,1,162.0,0,0,1,0,0,0,2,330.0,0,0.0,821.0,1151.0,0,2,0,1,1151,804,0,1955,0.0,0.0,2,0,4,1,0,7,0,0,-1,0,1958.0,2,1.0,356.0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,1,2008,0,0
20,-1,80.0,14.584,0,-1,0,3,0,0,1,14,0,0,0,0,1,5,1952,1952,0,0,8,0,0,0.0,3,4,3,-1,-1,-1,-1,0.0,-1,0.0,0.0,0.0,3,4,1,1,733,0,0,733,0.0,0.0,1,0,2,1,3,4,-1,0,-1,0,1952.0,0,2.0,487.0,1,3,1,0,0,0,0,0,0,-1,-1,-1,0,2,2008,0,2
70,0,60.0,5.28,0,-1,0,0,0,1,0,14,1,0,0,1,4,7,1895,1950,0,0,3,3,0,0.0,0,0,4,-1,2,0,0,0.0,0,0.0,173.0,173.0,0,0,1,0,825,536,0,1361,0.0,0.0,1,0,2,1,0,6,0,0,-1,1,1895.0,0,1.0,185.0,1,0,0,0,123,0,0,0,0,-1,-1,-1,0,7,2008,0,0
50,0,52.0,5.15,0,-1,0,0,0,1,0,14,1,0,0,2,4,7,1910,2000,0,0,4,4,0,0.0,0,0,0,-1,0,0,0,0.0,0,0.0,356.0,356.0,0,1,1,1,671,378,0,1049,0.0,0.0,1,0,2,1,0,5,0,0,-1,1,1910.0,0,1.0,195.0,3,1,1,0,0,0,0,0,0,-1,-1,-1,0,5,2008,0,0
70,0,60.0,9.0,1,-1,0,2,0,0,0,14,0,0,0,1,4,6,1920,1950,0,0,1,1,0,0.0,0,0,4,3,2,3,0,0.0,0,0.0,592.0,592.0,0,0,0,0,432,432,0,864,0.0,0.0,1,1,3,1,3,5,2,0,-1,1,1920.0,0,1.0,216.0,1,1,1,0,30,160,0,0,0,-1,-1,-1,0,6,2008,0,0
120,3,44.0,3.843,0,-1,1,1,0,0,1,13,0,0,1,0,8,5,2007,2008,1,0,5,5,2,186.0,2,0,0,2,0,2,1,1476.0,0,0.0,120.0,1596.0,0,0,0,0,1648,0,0,1648,1.0,1.0,2,0,2,1,2,5,0,1,0,0,2007.0,2,2.0,525.0,0,0,0,162,53,0,153,0,0,-1,-1,-1,0,8,2008,1,1
120,3,44.0,3.811,0,-1,1,1,0,0,1,13,0,0,1,0,7,5,2004,2005,1,0,5,5,2,174.0,1,0,0,2,0,2,1,1474.0,0,0.0,120.0,1594.0,0,0,0,0,1646,0,0,1646,1.0,1.0,2,0,2,1,2,5,0,1,0,0,2004.0,2,2.0,482.0,0,0,0,128,53,0,0,155,0,-1,-1,-1,0,7,2008,0,0
20,4,-1.0,23.73,0,-1,2,0,0,0,0,11,0,0,0,0,7,5,1996,1997,0,0,1,1,1,668.0,1,0,0,2,0,3,1,700.0,0,0.0,1140.0,1840.0,0,0,0,0,2032,0,0,2032,1.0,0.0,3,0,3,1,1,7,0,0,-1,0,1996.0,2,3.0,786.0,0,0,0,0,46,192,0,0,0,-1,-1,-1,0,9,2008,0,0
60,4,-1.0,11.05,0,-1,0,0,0,0,0,11,0,0,0,1,7,5,1996,1997,0,0,0,0,0,0.0,0,0,0,1,0,3,0,0.0,0,0.0,910.0,910.0,0,0,0,0,910,910,0,1820,0.0,0.0,2,1,3,1,1,8,0,1,1,0,1996.0,0,3.0,816.0,0,0,0,318,32,0,0,0,0,-1,-1,-1,0,9,2008,0,0
90,4,76.0,10.26,0,-1,0,0,0,0,0,11,0,0,2,1,5,4,1976,1976,0,0,4,4,0,0.0,0,0,1,-1,-1,-1,-1,0.0,-1,0.0,0.0,0.0,0,1,0,0,936,936,0,1872,0.0,0.0,2,2,4,2,0,8,0,0,-1,0,1976.0,0,2.0,484.0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,11,2008,0,2
20,4,74.0,9.99,0,-1,0,0,0,0,0,11,0,0,0,0,4,5,1991,1991,0,0,2,2,0,0.0,0,0,0,1,0,0,2,1383.0,0,0.0,297.0,1680.0,0,2,0,0,1689,0,0,1689,1.0,0.0,2,0,3,1,0,6,0,1,1,0,1991.0,0,2.0,432.0,0,0,0,428,120,0,0,0,0,-1,-1,-1,0,7,2008,0,0
120,4,42.0,4.084,0,-1,1,0,0,0,0,15,0,0,1,0,7,6,1986,1986,0,0,0,0,1,340.0,1,0,1,1,0,1,1,893.0,0,0.0,384.0,1277.0,0,2,0,0,1501,0,0,1501,1.0,0.0,2,0,2,1,1,6,0,1,1,0,1986.0,2,2.0,512.0,0,0,0,240,0,0,0,0,0,-1,-1,-1,0,7,2008,0,0
20,4,74.0,11.563,0,-1,1,1,0,0,0,15,0,0,0,0,8,5,2006,2007,1,0,0,0,2,258.0,1,0,0,2,0,2,1,1036.0,0,0.0,482.0,1518.0,0,0,0,0,1537,0,0,1537,1.0,0.0,2,0,3,1,1,8,0,0,-1,0,2007.0,2,3.0,788.0,0,0,0,0,26,0,0,0,0,-1,-1,-1,0,4,2008,0,0
60,4,107.0,12.852,0,-1,1,1,0,1,0,15,0,0,0,1,8,5,2007,2007,0,0,0,0,0,0.0,1,0,0,1,0,1,1,770.0,0,0.0,150.0,920.0,0,0,0,0,920,860,0,1780,1.0,0.0,2,1,3,1,1,6,0,1,0,0,2007.0,2,2.0,612.0,0,0,0,0,192,0,0,0,0,-1,-1,-1,0,1,2008,1,1
80,4,73.0,9.802,0,-1,0,0,0,0,0,15,0,0,0,3,5,5,2006,2007,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0.0,0,0.0,352.0,352.0,0,2,0,0,712,730,0,1442,0.0,0.0,2,1,3,1,0,6,0,0,-1,2,2007.0,2,2.0,400.0,0,0,0,100,0,0,0,0,0,-1,-1,-1,0,4,2008,0,0
60,4,81.0,12.018,0,-1,1,1,0,1,0,15,0,0,0,1,7,5,2008,2008,0,0,0,0,2,60.0,1,0,0,1,0,1,0,0.0,0,0.0,796.0,796.0,0,0,0,0,796,816,0,1612,0.0,0.0,2,1,3,1,1,6,0,0,-1,0,2008.0,2,3.0,666.0,0,0,0,0,64,0,0,0,0,-1,-1,-1,0,10,2008,1,1
20,4,75.0,12.89,0,-1,1,0,0,0,0,15,0,0,0,0,6,5,1989,1989,0,0,3,3,1,128.0,0,0,1,1,0,0,0,0.0,0,0.0,1495.0,1495.0,0,0,0,0,1495,0,0,1495,0.0,0.0,2,0,3,1,0,8,0,1,1,0,1989.0,0,2.0,438.0,0,0,0,252,0,192,0,0,0,-1,-1,-1,0,7,2008,0,0
20,4,93.0,18.265,0,-1,0,0,0,1,0,15,0,0,0,0,6,5,1986,1986,0,0,4,2,1,228.0,1,1,1,1,1,1,1,920.0,1,60.0,276.0,1256.0,0,0,0,0,1256,0,0,1256,0.0,0.0,2,0,3,1,1,6,0,1,2,0,1986.0,0,2.0,578.0,0,0,0,282,0,0,0,0,0,-1,-1,-1,0,3,2008,0,0
20,4,82.0,11.202,0,-1,1,0,0,0,0,15,0,0,0,0,8,5,2003,2003,1,0,0,0,1,206.0,1,0,0,2,0,1,1,1029.0,0,0.0,403.0,1432.0,0,0,0,0,1440,0,0,1440,1.0,0.0,2,0,3,1,1,7,0,1,1,0,2003.0,2,2.0,467.0,0,0,0,185,95,0,0,0,0,-1,-1,-1,0,6,2008,0,0
20,4,-1.0,7.915,0,-1,1,0,0,0,0,15,0,0,0,0,6,5,1999,2000,1,0,0,0,0,0.0,1,0,0,2,0,3,1,1223.0,0,0.0,443.0,1666.0,0,0,0,0,1675,0,0,1675,1.0,0.0,2,0,3,1,1,6,0,0,-1,0,1999.0,1,2.0,435.0,0,0,0,165,52,0,0,0,0,-1,-1,-1,0,12,2008,0,0
20,4,79.0,11.449,0,-1,1,1,0,0,0,15,0,0,0,0,8,5,2007,2007,0,0,0,0,0,0.0,1,0,0,1,0,1,1,1011.0,0,0.0,873.0,1884.0,0,0,0,0,1728,0,0,1728,1.0,0.0,2,0,3,1,1,7,0,1,0,0,2007.0,2,2.0,520.0,0,0,0,0,276,0,0,0,0,-1,-1,-1,0,1,2008,0,0
20,4,85.0,11.447,0,-1,1,0,0,0,0,15,0,0,0,0,8,5,2005,2006,0,0,0,0,1,674.0,1,0,0,2,0,1,1,1571.0,0,0.0,393.0,1964.0,0,0,0,0,1964,0,0,1964,1.0,0.0,2,1,3,1,1,7,0,1,0,0,2005.0,2,3.0,892.0,0,0,0,0,265,0,0,0,0,-1,-1,-1,0,6,2008,0,0
90,3,97.0,8.94,0,-1,1,0,0,1,0,11,0,0,2,4,7,5,1997,1998,0,0,0,0,1,200.0,0,1,0,1,1,2,1,1309.0,0,0.0,35.0,1344.0,0,0,0,0,1344,0,0,1344,2.0,0.0,2,0,2,2,0,8,0,0,-1,0,1997.0,2,4.0,784.0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,11,2008,0,4
20,4,77.0,9.278,0,-1,0,0,0,3,0,11,1,2,0,0,5,5,2007,2008,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0.0,0,0.0,1092.0,1092.0,0,0,0,0,1092,0,0,1092,0.0,0.0,1,0,2,1,0,5,0,0,-1,-1,-1.0,-1,0.0,0.0,-1,-1,0,0,52,0,0,0,0,-1,-1,-1,0,2,2008,0,2
120,3,32.0,4.5,0,-1,0,0,0,3,0,11,0,0,1,0,6,5,1997,1997,1,0,0,0,1,197.0,0,0,0,2,0,0,1,864.0,0,0.0,325.0,1189.0,0,0,0,0,1189,0,0,1189,1.0,0.0,2,0,2,1,0,4,0,0,-1,0,1997.0,1,2.0,392.0,0,0,0,0,122,0,0,0,0,-1,-1,-1,0,4,2008,0,0
85,4,150.0,14.137,0,-1,0,0,0,1,0,11,0,0,0,4,4,5,1964,1964,0,0,2,2,1,98.0,0,0,1,1,0,1,2,865.0,2,247.0,88.0,1200.0,0,2,0,0,1200,0,0,1200,1.0,0.0,1,0,3,1,0,6,0,0,-1,4,1964.0,2,3.0,850.0,0,0,0,0,119,0,0,171,0,-1,-1,-1,0,11,2008,3,0
120,3,-1.0,4.224,0,-1,0,0,0,0,0,20,0,0,1,0,5,6,1975,1975,0,0,5,5,0,0.0,0,0,0,1,0,0,1,769.0,0,0.0,271.0,1040.0,0,2,0,0,1040,0,0,1040,0.0,0.0,1,0,3,1,0,6,0,0,-1,0,1975.0,0,2.0,499.0,0,0,0,0,100,0,0,0,0,-1,-1,-1,0,6,2008,0,0
160,3,41.0,2.665,0,-1,0,0,0,0,0,20,0,0,1,1,5,7,1976,1976,0,0,5,5,0,0.0,0,0,0,1,0,0,2,318.0,0,0.0,232.0,550.0,0,1,0,0,925,550,0,1475,0.0,0.0,2,0,4,1,0,6,0,1,1,0,1976.0,0,1.0,336.0,0,0,0,92,26,0,0,0,0,-1,-1,-1,0,5,2008,0,0
180,3,21.0,1.974,0,-1,0,0,0,0,0,20,0,0,3,4,4,7,1973,2006,0,0,5,5,0,0.0,0,1,1,1,0,1,1,501.0,0,0.0,25.0,526.0,0,2,0,0,526,462,0,988,1.0,0.0,1,0,2,1,0,5,0,0,-1,2,1973.0,1,1.0,297.0,0,0,0,120,101,0,0,0,0,-1,-1,-1,0,6,2008,0,0
180,3,21.0,1.596,0,-1,0,0,0,0,0,20,0,0,3,3,4,6,1973,1973,0,0,5,5,0,0.0,0,0,1,1,0,2,1,437.0,0,0.0,25.0,462.0,0,1,0,0,526,462,0,988,1.0,0.0,1,0,1,1,0,4,0,1,3,2,1973.0,1,1.0,297.0,0,0,0,0,101,0,120,0,0,-1,2,-1,0,7,2008,0,0
20,4,-1.0,17.979,0,-1,1,0,0,1,0,11,0,0,0,0,5,6,1968,1968,0,0,4,4,0,0.0,0,1,1,0,0,0,2,785.0,0,0.0,328.0,1113.0,0,0,0,0,1160,0,0,1160,1.0,0.0,1,0,3,1,1,6,0,0,-1,0,1968.0,0,1.0,257.0,0,0,0,81,0,0,0,0,0,-1,2,0,500,2,2008,0,0
160,3,21.0,1.477,0,-1,0,0,0,0,0,20,0,0,3,1,6,9,1970,2007,0,0,5,5,0,0.0,0,1,1,0,0,0,1,358.0,0,0.0,188.0,546.0,0,0,0,0,546,546,0,1092,0.0,0.0,2,1,3,1,0,6,0,0,-1,-1,-1.0,-1,0.0,0.0,-1,-1,0,187,0,0,0,0,0,-1,-1,-1,0,3,2008,0,0
20,4,59.0,6.49,0,-1,0,0,0,0,0,11,0,0,0,0,5,7,1983,1983,0,0,0,0,0,0.0,0,1,1,0,0,0,1,534.0,0,0.0,282.0,816.0,0,0,0,0,816,0,0,816,0.0,1.0,1,0,2,1,0,4,0,0,-1,0,1983.0,0,1.0,264.0,0,0,0,315,0,0,0,0,0,-1,2,-1,0,4,2008,0,0
20,4,60.0,6.6,0,-1,0,0,0,0,0,11,0,0,0,0,5,6,1982,2005,0,0,2,4,0,0.0,0,0,1,0,0,0,1,638.0,0,0.0,207.0,845.0,0,2,0,0,845,0,0,845,0.0,0.0,1,0,3,1,1,6,0,0,-1,0,1982.0,0,1.0,264.0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,7,2008,0,0
20,4,74.0,12.395,0,-1,0,0,0,1,0,11,0,0,0,0,5,6,1984,1984,0,0,2,4,0,0.0,0,0,1,0,0,0,2,647.0,0,0.0,217.0,864.0,0,1,0,0,889,0,0,889,0.0,0.0,1,0,3,1,0,6,0,0,-1,0,1984.0,0,2.0,484.0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,4,2008,0,0
70,-1,-1.0,56.6,0,-1,1,3,0,0,0,14,0,0,0,5,5,1,1900,1950,1,0,3,3,0,0.0,0,0,2,0,0,0,0,0.0,0,0.0,686.0,686.0,0,0,0,0,1150,686,0,1836,0.0,0.0,2,0,4,1,0,7,4,0,-1,1,1900.0,0,1.0,288.0,0,1,1,0,0,0,0,0,0,-1,-1,-1,0,1,2008,0,0
20,4,85.0,10.667,0,-1,0,0,0,0,0,0,0,0,0,0,6,6,1971,1971,0,0,1,1,1,302.0,0,0,1,0,0,0,4,838.0,0,0.0,749.0,1587.0,0,1,0,0,1587,0,0,1587,0.0,0.0,2,0,3,1,0,7,0,1,0,0,1971.0,0,2.0,525.0,0,0,0,0,44,0,0,0,0,-1,-1,-1,0,3,2007,0,0
80,4,56.0,8.872,0,-1,1,1,0,0,0,7,0,0,0,3,6,5,1997,1997,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0.0,0,0.0,384.0,384.0,0,2,0,0,754,630,0,1384,0.0,0.0,2,1,3,1,0,7,0,1,1,2,1997.0,2,2.0,390.0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,3,2007,0,0
80,4,-1.0,10.147,0,-1,1,0,0,2,0,7,0,0,0,3,6,5,1994,1994,0,0,2,2,1,32.0,0,0,0,1,0,0,5,186.0,0,0.0,206.0,392.0,0,2,0,0,924,770,0,1694,0.0,0.0,2,1,3,1,0,7,0,1,1,2,1994.0,2,2.0,398.0,0,0,0,256,64,0,0,0,0,-1,0,-1,0,3,2007,0,0
60,4,-1.0,8.637,0,-1,1,0,0,0,0,7,0,0,0,1,6,5,1999,2000,0,0,0,0,0,0.0,0,0,0,1,0,0,2,871.0,0,0.0,52.0,923.0,0,2,0,0,947,767,0,1714,1.0,0.0,2,1,3,1,0,7,0,1,1,0,2000.0,2,2.0,451.0,0,0,0,256,48,0,0,0,0,-1,-1,-1,0,4,2007,0,2
60,4,63.0,7.875,0,-1,0,0,0,0,0,7,0,0,0,1,7,5,1996,1996,0,0,2,2,0,0.0,1,0,0,1,0,0,3,414.0,0,0.0,277.0,691.0,0,2,0,0,691,862,0,1553,0.0,0.0,2,1,3,1,1,6,0,0,-1,0,1996.0,2,2.0,420.0,0,0,0,0,44,0,0,0,0,-1,-1,-1,0,8,2007,0,0
60,4,60.0,7.5,0,-1,0,0,0,0,0,7,0,0,0,1,6,5,1999,2003,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0.0,0,0.0,938.0,938.0,0,0,0,0,957,1342,0,2299,0.0,0.0,3,1,5,1,0,7,0,1,1,0,1999.0,2,2.0,482.0,0,0,0,188,30,0,0,0,0,-1,-1,-1,0,8,2007,0,0
20,4,-1.0,9.556,0,-1,1,0,0,1,0,7,0,0,0,0,7,5,1992,1993,0,0,2,2,1,52.0,0,0,0,1,0,0,0,0.0,0,0.0,1168.0,1168.0,0,2,0,0,1187,0,0,1187,0.0,0.0,2,0,3,1,1,6,0,0,-1,0,1992.0,1,2.0,420.0,0,0,0,0,21,0,0,0,0,-1,-1,-1,0,8,2007,0,0
60,4,-1.0,7.655,0,-1,1,0,0,2,0,7,0,0,0,1,6,5,1993,1994,0,0,2,2,0,0.0,0,0,0,1,0,0,0,0.0,0,0.0,903.0,903.0,0,2,0,0,910,732,0,1642,0.0,0.0,2,1,3,1,0,7,0,1,1,0,1993.0,1,2.0,392.0,0,0,0,290,84,0,0,0,0,-1,-1,-1,0,7,2007,0,0
20,4,160.0,18.16,1,-1,0,0,0,0,0,7,0,0,0,0,6,6,1964,1964,0,0,2,2,3,138.0,0,0,1,0,0,1,4,550.0,0,0.0,752.0,1302.0,0,3,0,0,1128,0,0,1128,1.0,0.0,1,0,3,1,0,6,0,1,1,0,1964.0,0,2.0,480.0,0,0,2,0,108,246,0,0,0,-1,0,-1,0,3,2007,0,4
120,4,38.0,4.74,0,-1,1,0,0,0,0,17,0,0,1,0,8,5,1988,1988,0,0,5,5,0,0.0,1,0,1,1,0,2,1,248.0,0,0.0,918.0,1166.0,0,2,0,0,1179,0,0,1179,1.0,0.0,2,0,2,1,0,5,0,0,-1,0,1988.0,1,2.0,480.0,0,0,0,0,108,0,0,135,0,-1,-1,-1,0,10,2007,0,0
120,4,35.0,5.118,0,-1,1,1,0,0,0,17,0,0,1,0,8,5,1990,1990,0,0,5,5,0,0.0,1,0,0,1,0,2,1,926.0,0,0.0,386.0,1312.0,0,2,0,0,1321,0,0,1321,1.0,0.0,1,0,1,1,1,4,0,1,1,0,1990.0,1,2.0,484.0,0,0,0,0,64,140,0,0,0,-1,-1,-1,0,8,2007,0,0
60,4,98.0,12.328,0,-1,1,0,0,0,0,17,0,0,0,1,8,5,2005,2005,1,0,0,0,2,146.0,1,0,0,2,0,3,1,986.0,0,0.0,163.0,1149.0,0,0,0,0,1164,1377,0,2541,1.0,0.0,3,1,4,1,2,10,0,1,0,2,2005.0,2,3.0,729.0,0,0,0,120,32,0,0,0,0,-1,-1,-1,0,7,2007,0,0
20,4,52.0,51.974,0,-1,1,0,0,2,0,17,4,0,0,0,9,5,2006,2007,1,0,0,0,1,710.0,2,0,0,2,0,1,1,1101.0,0,0.0,1559.0,2660.0,0,0,0,0,2338,0,0,2338,1.0,0.0,2,1,4,1,1,8,0,2,0,0,2005.0,2,3.0,1110.0,2,0,0,0,135,0,0,322,0,-1,-1,-1,0,6,2007,1,1
190,4,195.0,41.6,0,-1,1,0,0,3,0,7,0,0,4,0,5,5,1969,1990,0,0,2,2,0,0.0,0,0,1,1,0,2,2,1047.0,0,0.0,53.0,1100.0,1,1,0,0,1424,0,0,1424,1.0,0.0,1,1,3,1,0,7,3,0,-1,4,1969.0,0,3.0,828.0,0,0,1,144,0,0,0,0,0,-1,-1,-1,0,11,2007,0,0
120,4,61.0,8.035,0,-1,1,1,0,0,0,17,0,0,1,0,9,5,2006,2006,0,0,1,1,1,165.0,1,0,0,2,0,2,1,797.0,0,0.0,815.0,1612.0,0,0,0,0,1612,0,0,1612,1.0,0.0,2,0,2,1,2,6,0,1,0,0,2006.0,2,2.0,556.0,0,0,0,0,164,0,0,0,0,-1,-1,-1,0,3,2007,0,0
20,4,85.0,14.082,0,-1,1,1,0,0,0,17,0,0,0,0,8,5,2006,2006,1,0,0,0,1,945.0,1,0,0,2,1,2,1,1558.0,0,0.0,662.0,2220.0,0,0,0,0,2234,0,0,2234,1.0,0.0,1,1,1,1,1,7,0,1,0,0,2006.0,1,2.0,724.0,0,0,0,390,80,0,0,0,0,-1,-1,-1,0,1,2007,0,0
20,4,81.0,13.87,0,-1,1,1,0,0,0,17,6,3,0,0,10,5,2006,2007,1,0,5,5,1,250.0,2,0,0,2,0,2,1,1152.0,0,0.0,590.0,1742.0,0,0,0,0,2042,0,0,2042,1.0,0.0,2,0,3,1,2,8,0,1,0,0,2007.0,2,3.0,724.0,0,0,0,240,52,0,0,174,0,-1,-1,-1,0,10,2007,1,1
20,4,-1.0,10.96,0,-1,1,0,0,0,0,9,0,0,0,0,6,5,1984,1984,1,0,2,2,0,0.0,0,0,1,1,0,0,1,256.0,0,0.0,1028.0,1284.0,0,1,0,0,1284,0,0,1284,1.0,0.0,2,0,3,1,0,5,0,0,-1,0,1984.0,0,2.0,480.0,0,0,0,0,0,192,0,0,0,-1,-1,-1,0,4,2007,2,2
60,4,78.0,12.09,0,-1,0,0,0,0,0,9,0,0,0,1,7,7,1981,2003,0,0,1,1,1,306.0,1,0,1,1,0,0,2,321.0,0,0.0,404.0,725.0,0,0,0,0,725,754,0,1479,0.0,0.0,2,1,3,1,1,6,0,1,1,0,1981.0,1,2.0,484.0,0,0,0,167,72,0,0,0,0,-1,-1,-1,0,3,2007,0,0
20,4,93.0,12.299,0,-1,0,0,0,0,0,9,0,0,0,0,7,6,1978,1985,0,0,4,4,2,67.0,0,0,1,1,0,0,1,1328.0,0,0.0,201.0,1529.0,0,1,0,0,1664,0,0,1664,1.0,0.0,2,0,3,1,1,7,0,1,1,0,1978.0,2,2.0,663.0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,9,2007,0,0
60,4,61.0,11.339,0,-1,1,0,0,0,0,9,6,0,0,1,7,5,1979,1979,1,2,2,4,1,549.0,0,0,1,1,0,0,2,758.0,0,0.0,22.0,780.0,0,1,0,0,1085,845,0,1930,1.0,0.0,2,1,4,1,1,9,0,1,1,0,1979.0,2,2.0,481.0,0,0,0,192,72,0,0,0,0,-1,-1,-1,0,3,2007,0,0
20,4,79.0,11.85,0,-1,0,0,0,3,0,9,0,0,0,0,6,6,1984,1984,0,0,4,4,1,98.0,0,0,1,1,0,0,2,781.0,0,0.0,372.0,1153.0,0,1,0,0,1177,0,0,1177,0.0,0.0,2,0,3,1,1,6,0,0,-1,0,1984.0,2,2.0,495.0,0,0,0,204,103,0,0,0,0,-1,0,-1,0,8,2007,0,0
20,4,80.0,10.4,0,-1,0,0,0,0,0,9,0,0,0,0,6,5,1979,1999,0,0,1,1,1,253.0,0,0,1,1,0,0,1,903.0,0,0.0,356.0,1259.0,0,0,0,0,1353,0,0,1353,1.0,0.0,2,0,2,1,0,5,0,1,1,0,1979.0,1,2.0,478.0,0,0,0,240,141,0,0,0,0,-1,-1,-1,0,8,2007,0,0
20,4,128.0,13.001,0,-1,1,0,0,0,0,9,4,0,0,0,6,5,1971,1971,1,0,2,2,1,176.0,0,0,1,0,0,3,2,492.0,3,121.0,1012.0,1625.0,0,1,0,0,1220,0,0,1220,0.0,1.0,2,0,2,1,0,6,0,1,1,0,1971.0,0,2.0,944.0,0,0,0,0,0,249,0,0,0,-1,-1,-1,0,9,2007,0,0
