MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,tag
40,4,60.0,12.144,0,-1,0,0,0,0,0,0,0,0,0,0,5,7,1949,1950,0,0,2,2,0,0.0,1,0,1,0,0,0,3,375.0,0,0.0,457.0,832.0,0,2,0,0,1036,0,232,1268,0.0,0.0,1,0,3,1,0,6,0,1,0,0,1949.0,0,1.0,288.0,0,0,0,0,28,0,0,0,0,-1,-1,2,0,9,2009,0,0,133.0
50,3,52.0,5.72,0,-1,0,0,0,0,0,2,2,0,0,2,5,6,1941,1950,0,0,3,3,0,0.0,0,0,1,0,0,0,0,0.0,0,0.0,676.0,676.0,0,0,0,0,676,455,0,1131,0.0,0.0,1,1,3,1,0,5,0,0,-1,1,1941.0,0,1.0,200.0,0,0,0,26,0,0,0,0,0,-1,-1,-1,0,8,2009,0,2,66.5
60,2,75.0,9.0,0,-1,0,0,0,0,0,5,0,0,0,1,8,5,2007,2007,0,0,5,5,0,0.0,1,0,0,1,0,1,1,64.0,0,0.0,1120.0,1184.0,0,0,0,0,1184,1426,0,2610,0.0,0.0,2,1,4,1,2,11,0,1,0,2,2007.0,2,2.0,550.0,0,0,0,208,364,0,0,0,0,-1,-1,-1,0,8,2007,1,1,303.477
20,4,94.0,25.286,0,-1,0,1,0,0,1,11,0,0,0,0,4,5,1963,1963,0,0,2,4,0,0.0,0,0,0,0,0,2,2,633.0,0,0.0,431.0,1064.0,0,2,0,0,1040,0,0,1040,1.0,0.0,1,0,3,1,0,5,0,0,-1,0,1963.0,0,2.0,648.0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,1,2007,0,0,132.25
60,4,74.0,8.834,0,-1,0,0,0,0,0,6,0,0,0,1,9,5,2004,2005,1,0,0,0,2,216.0,1,0,0,2,0,0,1,1170.0,0,0.0,292.0,1462.0,0,0,0,0,1462,762,0,2224,1.0,0.0,2,1,4,1,2,10,0,1,0,0,2004.0,2,3.0,738.0,0,0,0,184,0,0,0,0,0,-1,-1,-1,0,6,2009,0,0,350.0
85,4,88.0,11.782,0,-1,1,0,0,0,0,8,0,0,0,4,5,7,1961,1995,0,0,2,2,0,0.0,0,0,1,0,0,1,2,899.0,0,0.0,210.0,1109.0,0,1,0,0,1155,0,0,1155,1.0,0.0,1,0,3,1,1,6,2,0,-1,1,1987.0,0,2.0,576.0,0,0,0,192,0,0,0,0,0,-1,0,0,400,6,2010,0,0,148.0
20,4,-1.0,7.0,0,-1,1,0,0,2,0,1,0,0,0,0,5,8,1978,2005,0,0,0,0,1,90.0,1,1,1,0,0,0,2,646.0,0,0.0,218.0,864.0,0,0,0,0,864,0,0,864,1.0,0.0,1,0,3,1,0,6,0,0,-1,0,1978.0,0,1.0,336.0,0,0,0,0,0,0,0,0,0,-1,2,-1,0,7,2009,0,0,136.5
20,4,60.0,7.024,0,-1,0,0,0,0,0,4,0,0,0,0,5,5,2005,2006,0,0,0,0,0,0.0,0,0,0,2,1,0,2,980.0,0,0.0,110.0,1090.0,0,2,0,0,1090,0,0,1090,1.0,0.0,1,1,2,1,0,5,0,0,-1,0,2005.0,2,2.0,450.0,0,0,0,0,49,0,0,0,0,-1,-1,-1,0,6,2007,0,0,157.0
50,4,44.0,13.758,0,-1,1,0,0,2,0,15,0,0,0,2,7,5,1990,1991,0,0,2,2,1,117.0,1,1,1,1,0,3,5,902.0,0,0.0,254.0,1156.0,0,0,0,0,1187,530,0,1717,0.0,0.0,2,1,3,1,1,7,0,1,1,0,1990.0,1,2.0,400.0,0,0,0,168,36,0,0,0,0,-1,-1,-1,0,4,2007,0,0,187.5
60,4,-1.0,9.636,0,-1,1,0,0,1,0,7,0,0,0,1,6,5,1992,1993,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0.0,0,0.0,808.0,808.0,0,2,0,0,808,785,0,1593,0.0,0.0,2,1,3,1,0,7,0,1,1,2,1993.0,1,2.0,389.0,0,0,0,342,40,0,0,0,0,-1,0,-1,0,12,2009,0,0,178.0
75,4,60.0,6.204,0,-1,0,2,0,0,0,18,0,0,0,7,4,5,1912,1950,0,0,3,3,0,0.0,1,0,0,0,2,0,0,0.0,0,0.0,795.0,795.0,0,1,1,0,954,795,481,2230,1.0,0.0,1,0,5,1,0,10,0,0,-1,1,1997.0,0,1.0,440.0,0,2,0,0,188,0,0,0,0,-1,-1,-1,0,3,2006,0,0,118.5
20,4,65.0,7.15,0,-1,0,0,0,0,0,0,0,0,0,0,5,5,1967,1967,0,0,2,2,1,60.0,0,0,1,0,0,0,4,432.0,0,0.0,460.0,892.0,0,1,0,0,892,0,0,892,0.0,0.0,1,0,3,1,0,5,0,0,-1,0,1967.0,1,1.0,288.0,0,0,0,0,0,0,0,0,0,-1,2,-1,0,7,2009,0,0,100.0
120,2,50.0,5.119,0,-1,1,0,0,2,0,5,0,0,1,0,9,5,1999,2000,0,0,1,1,1,60.0,1,0,0,2,0,1,1,1238.0,0,0.0,460.0,1698.0,0,0,0,0,1709,0,0,1709,1.0,0.0,2,0,2,1,1,5,0,1,1,0,1999.0,2,2.0,506.0,0,0,0,97,65,0,0,0,0,-1,-1,-1,0,1,2008,4,2,328.9
90,4,70.0,8.393,0,-1,0,0,0,1,0,0,0,0,2,0,5,5,1959,2005,0,0,1,1,1,122.0,0,0,1,0,0,0,5,528.0,0,0.0,1098.0,1626.0,0,0,0,0,1712,0,0,1712,0.0,0.0,2,0,4,2,0,8,0,0,-1,0,2005.0,2,2.0,588.0,0,0,0,272,54,0,0,0,0,-1,-1,-1,0,6,2006,0,3,145.0
50,4,59.0,16.466,0,-1,1,0,0,0,0,4,0,0,0,2,5,7,1955,1955,0,0,1,1,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,816.0,816.0,0,1,0,0,872,521,0,1393,0.0,0.0,1,1,3,1,0,8,0,0,-1,0,1955.0,0,1.0,300.0,0,0,0,121,0,0,0,265,0,-1,-1,-1,0,4,2008,0,0,135.5
20,4,95.0,15.865,0,-1,1,0,0,0,1,0,0,0,0,0,8,6,1970,1970,3,1,3,3,0,0.0,1,1,0,0,1,2,2,351.0,1,823.0,1043.0,2217.0,0,0,0,0,2217,0,0,2217,1.0,0.0,2,0,4,1,1,8,0,1,1,0,1970.0,0,2.0,621.0,0,0,0,81,207,0,0,224,0,-1,-1,-1,0,10,2007,0,0,268.0
20,4,128.0,12.16,0,-1,0,0,0,0,0,0,1,0,0,0,6,4,1953,1953,1,0,3,3,1,90.0,0,0,1,0,0,0,4,1024.0,0,0.0,481.0,1505.0,0,0,0,0,1505,0,0,1505,1.0,0.0,1,0,2,1,0,6,0,1,1,0,1953.0,1,2.0,505.0,0,0,0,0,0,0,162,0,0,-1,-1,-1,0,2,2009,0,0,149.5
50,4,60.0,8.064,0,-1,0,0,0,1,0,0,2,0,0,2,5,7,1949,2006,0,0,1,1,0,0.0,0,1,1,0,0,3,0,0.0,0,0.0,672.0,672.0,0,0,0,0,672,252,0,924,0.0,0.0,1,0,3,1,0,6,0,1,3,1,2003.0,0,2.0,576.0,0,0,0,0,0,0,0,0,0,-1,0,0,2000,7,2007,0,0,122.9
60,4,70.0,11.184,0,-1,0,0,0,0,0,8,0,0,0,1,6,5,1978,1978,1,0,2,2,1,92.0,0,0,1,0,0,0,5,226.0,1,500.0,192.0,918.0,0,2,0,0,918,765,0,1683,0.0,0.0,2,1,3,1,0,7,0,1,1,0,1978.0,1,2.0,440.0,0,0,0,243,0,0,0,0,0,-1,-1,-1,0,7,2009,0,0,172.5
20,4,70.0,8.414,0,-1,0,0,0,0,0,8,0,0,0,0,6,8,1963,2003,1,0,2,2,0,0.0,0,0,1,0,0,0,1,663.0,0,0.0,396.0,1059.0,0,1,0,0,1068,0,0,1068,0.0,1.0,1,0,3,1,0,6,0,0,-1,0,1963.0,1,1.0,264.0,0,0,0,192,0,0,0,0,0,-1,0,-1,0,2,2006,0,0,154.5
20,4,-1.0,13.284,0,-1,0,0,0,0,0,8,4,0,0,0,5,5,1954,1954,0,0,3,4,0,0.0,0,0,0,1,0,3,4,1064.0,0,0.0,319.0,1383.0,0,1,0,0,1383,0,0,1383,1.0,0.0,1,0,3,1,0,6,0,1,0,0,1954.0,0,1.0,354.0,0,0,0,511,116,0,0,0,0,-1,1,-1,0,6,2008,0,0,165.0
90,4,64.0,7.018,0,-1,0,2,0,0,0,10,0,0,2,0,5,5,1979,1979,0,0,4,4,0,0.0,0,0,3,-1,-1,-1,-1,0.0,-1,0.0,0.0,0.0,0,1,0,0,1535,0,0,1535,0.0,0.0,2,0,4,2,0,8,0,0,-1,0,1979.0,0,2.0,400.0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,6,2009,0,4,118.858
60,4,71.0,7.056,0,-1,0,0,0,0,0,0,0,0,0,1,6,5,1963,1963,1,0,2,2,1,415.0,0,0,1,0,0,0,4,400.0,0,0.0,380.0,780.0,0,1,0,0,983,813,0,1796,1.0,0.0,1,1,4,1,0,8,0,1,1,0,1963.0,1,2.0,483.0,0,0,0,0,50,0,0,0,0,-1,-1,-1,0,10,2008,0,0,140.0
30,3,50.0,8.765,0,1,0,0,0,0,0,14,0,0,0,0,4,6,1936,1950,0,0,3,3,0,0.0,0,0,2,0,0,0,2,285.0,0,0.0,666.0,951.0,0,0,1,0,951,0,0,951,0.0,0.0,1,0,2,1,0,6,0,0,-1,1,1936.0,0,1.0,327.0,0,0,0,0,28,0,0,0,0,-1,-1,-1,0,4,2006,0,2,106.5
90,4,64.0,7.018,0,-1,0,0,0,0,0,10,1,0,2,1,5,5,1979,1979,0,0,4,4,0,0.0,0,0,3,-1,-1,-1,-1,0.0,-1,0.0,0.0,0.0,0,1,0,0,1120,1120,0,2240,0.0,0.0,2,0,6,2,0,12,0,0,-1,1,1979.0,0,2.0,528.0,0,0,0,154,0,0,0,0,0,-1,-1,-1,0,6,2009,0,4,142.953
20,4,100.0,12.919,0,-1,1,0,0,0,0,6,0,0,0,0,9,5,2009,2010,1,0,0,0,2,760.0,2,0,0,2,0,2,1,2188.0,0,0.0,142.0,2330.0,0,0,0,0,2364,0,0,2364,1.0,0.0,2,1,2,1,2,11,0,2,0,0,2009.0,2,3.0,820.0,0,0,0,0,67,0,0,0,0,-1,-1,-1,0,3,2010,1,1,611.657
20,4,65.0,6.993,0,-1,0,0,0,0,0,8,1,0,0,0,5,7,1961,1994,0,0,2,4,0,0.0,0,0,1,0,0,0,4,465.0,0,0.0,447.0,912.0,0,1,0,0,1236,0,0,1236,0.0,0.0,1,0,3,1,0,6,0,1,1,0,1961.0,0,1.0,288.0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,6,2006,0,0,135.0
20,4,-1.0,7.34,0,-1,1,0,0,0,0,0,0,0,0,0,4,6,1971,1971,0,0,2,2,0,0.0,0,0,1,0,0,0,2,322.0,0,0.0,536.0,858.0,0,1,0,0,858,0,0,858,0.0,0.0,1,0,2,1,0,4,0,0,-1,1,1979.0,0,1.0,684.0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,6,2007,0,0,110.0
20,4,64.0,8.712,0,-1,1,0,0,0,0,0,0,0,0,0,5,7,1957,2000,1,0,1,1,0,0.0,0,1,1,0,0,3,4,860.0,0,0.0,132.0,992.0,0,1,0,0,1306,0,0,1306,1.0,0.0,1,0,2,1,0,5,0,0,-1,1,1968.0,0,1.0,756.0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,5,2009,0,0,153.0
60,4,63.0,7.875,0,-1,0,0,0,0,0,7,0,0,0,1,7,5,2003,2003,0,0,0,0,0,0.0,1,0,0,1,0,0,0,0.0,0,0.0,783.0,783.0,0,0,0,0,807,702,0,1509,0.0,0.0,2,1,3,1,1,8,0,1,0,0,2003.0,2,2.0,393.0,0,0,0,0,75,0,0,0,0,-1,-1,-1,0,7,2006,0,0,180.0
20,4,50.0,14.859,0,-1,1,1,0,2,0,7,0,0,0,0,7,5,2006,2006,1,0,0,0,1,27.0,1,0,0,1,0,0,0,0.0,0,0.0,1670.0,1670.0,0,0,0,0,1670,0,0,1670,0.0,0.0,2,0,3,1,1,7,0,1,0,0,2006.0,1,3.0,690.0,0,0,0,144,60,0,0,0,0,-1,-1,-1,0,8,2006,1,1,240.0
20,4,-1.0,6.173,0,-1,1,0,0,0,0,8,0,0,0,0,5,6,1967,1967,0,0,2,3,1,75.0,0,0,1,0,0,0,1,599.0,0,0.0,277.0,876.0,0,1,0,0,902,0,0,902,0.0,0.0,1,0,3,1,0,6,0,0,-1,0,1967.0,0,1.0,288.0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,8,2007,0,0,125.5
20,4,80.0,9.92,0,-1,0,0,0,0,0,0,0,0,0,0,5,5,1954,1954,0,0,2,2,2,110.0,0,0,1,0,0,0,3,354.0,2,290.0,412.0,1056.0,0,1,0,0,1063,0,0,1063,1.0,0.0,1,0,3,1,0,6,0,0,-1,0,1954.0,1,1.0,280.0,0,0,0,0,0,164,0,0,0,-1,0,-1,0,2,2010,0,0,128.0
20,4,116.0,13.501,0,-1,1,0,0,1,0,5,0,0,0,0,8,5,2006,2006,0,0,0,0,2,208.0,1,0,0,1,0,0,1,63.0,0,0.0,1560.0,1623.0,0,0,0,0,1636,0,0,1636,1.0,0.0,2,0,3,1,1,8,0,1,0,0,2006.0,1,3.0,865.0,0,0,0,0,60,0,0,0,0,-1,-1,-1,0,6,2007,0,0,255.0
50,4,86.0,11.5,0,-1,1,0,0,0,0,13,0,0,0,2,7,7,1936,1987,0,0,6,7,0,0.0,1,0,1,1,0,0,3,223.0,0,0.0,794.0,1017.0,0,2,0,0,1020,1037,0,2057,0.0,0.0,1,1,3,1,1,6,0,1,0,0,1936.0,2,1.0,180.0,1,0,0,0,0,0,0,322,0,-1,-1,-1,0,6,2006,0,0,250.0
20,4,-1.0,8.885,0,-1,1,3,0,0,1,11,0,0,0,0,5,5,1983,1983,0,0,2,2,0,0.0,0,0,1,1,0,1,4,301.0,4,324.0,239.0,864.0,0,1,0,0,902,0,0,902,1.0,0.0,1,0,2,1,0,5,0,0,-1,0,1983.0,0,2.0,484.0,0,0,0,164,0,0,0,0,0,-1,0,-1,0,6,2006,0,0,131.0
60,4,149.0,12.589,0,-1,2,0,0,0,0,7,0,0,0,1,6,5,2005,2005,0,0,0,0,0,0.0,1,0,0,1,0,0,0,0.0,0,0.0,742.0,742.0,0,0,0,0,742,742,0,1484,0.0,0.0,2,1,3,1,1,8,0,1,0,0,2005.0,2,2.0,390.0,0,0,0,36,24,0,0,0,0,-1,-1,-1,0,6,2009,0,0,174.0
90,4,80.0,11.6,0,-1,0,0,0,1,0,0,1,0,2,1,5,5,1960,1960,0,0,1,1,1,361.0,0,0,1,0,0,0,3,443.0,0,0.0,662.0,1105.0,0,1,0,1,1105,1169,0,2274,0.0,0.0,2,0,5,2,0,12,0,0,-1,1,1960.0,0,2.0,480.0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,1,2010,0,0,154.3
20,4,-1.0,9.286,0,-1,1,0,0,2,1,1,0,0,0,0,5,7,1977,1989,0,0,2,4,0,0.0,0,0,1,1,1,1,2,196.0,0,0.0,1072.0,1268.0,0,1,0,0,1268,0,0,1268,0.0,0.0,1,1,3,1,1,5,0,0,-1,1,1978.0,0,1.0,252.0,0,0,0,173,0,0,0,0,0,-1,-1,-1,0,10,2009,0,0,143.5
30,3,51.0,6.12,0,-1,0,0,0,0,0,12,0,0,0,0,5,7,1925,1950,0,0,1,1,0,0.0,0,0,2,0,0,0,3,489.0,0,0.0,279.0,768.0,0,1,1,0,1015,0,0,1015,0.0,0.0,1,0,3,1,0,6,1,0,-1,1,1925.0,0,1.0,450.0,0,0,0,0,0,112,0,120,0,-1,0,0,620,7,2006,0,2,88.0
90,1,82.0,6.27,0,-1,0,1,0,0,0,13,0,0,2,1,5,6,1949,1950,0,0,1,1,0,0.0,0,0,1,0,0,0,4,284.0,0,0.0,717.0,1001.0,0,1,1,1,1001,1001,0,2002,0.0,0.0,2,0,4,2,0,8,0,0,-1,4,1949.0,0,3.0,871.0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,8,2007,0,0,145.0
160,2,30.0,3.0,0,0,0,0,0,0,0,5,0,0,1,1,6,5,2009,2009,0,0,0,0,2,76.0,1,0,0,1,0,1,1,294.0,0,0.0,318.0,612.0,0,0,0,0,612,612,0,1224,0.0,0.0,2,1,2,1,1,4,0,0,-1,1,2009.0,1,2.0,528.0,0,0,0,0,234,0,0,0,0,-1,-1,-1,0,6,2009,1,1,173.733
160,3,21.0,2.001,0,-1,0,0,0,0,0,20,0,0,3,1,4,5,1970,1970,0,0,5,5,1,80.0,0,0,1,0,0,0,0,0.0,0,0.0,546.0,546.0,0,3,0,0,546,546,0,1092,0.0,0.0,1,1,3,1,0,6,0,0,-1,0,1970.0,0,1.0,286.0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,1,2007,0,0,75.0
20,0,50.0,9.0,0,-1,0,0,0,0,0,14,0,0,0,0,2,3,1949,1950,0,0,8,9,0,0.0,0,0,1,0,0,1,4,50.0,0,0.0,430.0,480.0,0,1,1,1,480,0,0,480,1.0,0.0,0,0,1,1,0,4,0,0,-1,1,1958.0,0,1.0,308.0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,10,2006,0,2,35.311
20,4,-1.0,17.14,0,-1,0,0,0,0,0,4,0,0,0,0,4,6,1956,1956,0,0,0,0,0,0.0,0,0,1,0,0,0,2,1059.0,0,0.0,75.0,1134.0,0,0,0,1,1229,0,0,1229,0.0,0.0,1,0,3,1,0,6,0,0,-1,0,1956.0,1,1.0,284.0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,4,2009,0,0,135.0
60,4,103.0,13.125,0,-1,1,0,0,1,0,10,0,0,0,1,7,5,1991,1991,0,0,2,2,0,0.0,1,0,0,2,0,3,4,48.0,5,634.0,422.0,1104.0,0,0,0,0,912,1215,0,2127,1.0,0.0,2,1,4,1,1,8,0,1,1,0,1991.0,1,3.0,833.0,0,0,0,72,192,224,0,0,0,-1,1,-1,0,11,2007,0,0,238.0
20,4,87.0,11.029,0,-1,1,0,0,1,0,0,0,0,0,0,6,8,1958,2002,1,0,1,1,0,0.0,2,0,1,1,0,0,2,528.0,3,411.0,245.0,1184.0,0,0,0,0,1414,0,0,1414,1.0,0.0,1,0,3,1,0,6,1,1,1,0,1990.0,0,2.0,601.0,0,0,0,0,51,0,0,190,0,-1,-1,-1,0,5,2008,0,0,176.5
60,4,70.0,8.462,0,-1,1,0,0,0,0,10,0,0,0,1,6,5,1994,1994,0,0,2,2,1,105.0,1,1,0,1,1,0,1,814.0,0,0.0,114.0,928.0,0,0,0,0,936,785,0,1721,0.0,1.0,2,1,3,1,1,7,0,0,-1,0,1994.0,1,2.0,471.0,0,0,0,300,87,0,0,0,0,-1,-1,-1,0,7,2007,0,0,201.0
90,4,67.0,8.777,0,-1,0,0,0,0,0,4,1,0,2,2,5,7,1900,2003,0,0,1,1,0,0.0,0,0,1,0,0,0,2,1084.0,0,0.0,188.0,1272.0,0,2,0,0,1272,928,0,2200,2.0,0.0,2,2,4,2,0,9,0,0,-1,-1,-1.0,-1,0.0,0.0,-1,-1,1,0,70,0,0,0,0,-1,1,-1,0,9,2008,0,0,145.9
20,4,65.0,10.237,0,-1,0,0,0,0,0,7,3,0,0,0,6,5,2005,2006,0,0,0,0,0,0.0,1,0,0,1,0,0,1,28.0,0,0.0,1288.0,1316.0,0,0,0,0,1316,0,0,1316,0.0,0.0,2,0,3,1,1,6,0,1,0,0,2005.0,2,2.0,397.0,0,0,0,100,0,0,23,0,0,-1,-1,-1,0,10,2006,1,1,169.99
120,4,50.0,8.012,0,-1,0,0,0,0,0,10,0,0,1,0,6,5,1993,1994,0,0,4,4,0,0.0,1,0,0,1,0,0,5,165.0,5,841.0,598.0,1604.0,0,0,0,0,1617,0,0,1617,1.0,0.0,2,0,2,1,1,5,0,1,2,0,1993.0,1,2.0,533.0,0,0,0,0,69,0,0,0,0,-1,-1,-1,0,7,2008,0,0,193.0
20,4,79.0,10.24,0,-1,0,0,0,0,0,9,0,0,0,0,6,6,1980,1980,0,0,4,4,1,157.0,0,1,1,1,0,0,4,625.0,2,1061.0,0.0,1686.0,0,1,0,0,1686,0,0,1686,1.0,0.0,2,0,3,1,0,7,0,1,1,0,1980.0,0,2.0,612.0,0,0,0,384,131,0,0,0,0,-1,-1,-1,0,5,2006,0,0,207.5
20,4,-1.0,15.611,0,-1,1,0,0,1,0,9,0,0,0,0,5,6,1977,1977,0,0,0,0,0,0.0,0,0,0,1,0,1,2,767.0,2,93.0,266.0,1126.0,0,1,0,0,1126,0,0,1126,0.0,1.0,2,0,3,1,2,6,0,0,-1,0,1977.0,1,2.0,540.0,0,0,0,180,0,0,0,0,0,-1,-1,-1,0,3,2008,0,2,175.0
60,4,93.0,11.999,0,-1,0,0,0,0,0,6,0,0,0,1,8,5,2003,2004,1,0,0,0,1,340.0,1,0,0,1,0,0,0,0.0,0,0.0,1181.0,1181.0,0,0,0,0,1234,1140,0,2374,0.0,0.0,2,1,4,1,2,10,0,1,0,2,2003.0,2,3.0,656.0,0,0,0,104,100,0,0,0,0,-1,-1,-1,0,5,2007,0,0,285.0
60,4,-1.0,9.9,0,-1,0,0,0,0,0,9,1,0,0,1,7,5,1968,1968,0,0,1,1,1,342.0,0,0,1,0,0,0,4,552.0,0,0.0,280.0,832.0,0,2,0,0,1098,880,0,1978,0.0,0.0,2,1,4,1,0,9,0,1,0,0,1968.0,1,2.0,486.0,0,0,0,0,43,0,0,0,0,-1,1,-1,0,4,2008,0,0,176.0
20,4,-1.0,11.838,0,-1,0,0,0,0,0,1,0,0,0,0,8,5,2001,2001,1,0,0,0,0,0.0,1,0,0,1,0,1,0,0.0,0,0.0,1753.0,1753.0,0,0,0,0,1788,0,0,1788,0.0,0.0,2,0,3,1,2,7,0,1,1,0,2001.0,1,2.0,522.0,0,0,0,202,151,0,0,0,0,-1,-1,-1,0,6,2009,0,0,236.5
60,4,-1.0,13.006,0,-1,1,0,0,1,0,7,0,0,0,1,7,5,1997,1997,0,0,2,2,1,285.0,0,0,0,1,0,0,0,0.0,0,0.0,964.0,964.0,0,2,0,0,993,1243,0,2236,0.0,0.0,2,1,4,1,1,8,0,1,1,2,1997.0,2,2.0,642.0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,11,2006,0,0,222.0
20,4,73.0,8.925,0,-1,1,1,0,0,0,15,0,0,0,0,8,5,2007,2007,0,0,0,0,0,0.0,1,0,0,1,0,1,1,16.0,0,0.0,1450.0,1466.0,0,0,0,0,1466,0,0,1466,0.0,0.0,2,0,3,1,1,7,0,0,-1,0,2007.0,2,3.0,610.0,0,0,0,100,18,0,0,0,0,-1,-1,-1,0,7,2009,0,0,201.0
20,4,70.0,9.1,0,-1,0,0,0,0,0,0,0,0,0,0,5,6,1965,1965,0,0,0,0,0,0.0,0,0,1,0,0,0,4,338.0,1,466.0,121.0,925.0,0,0,0,0,925,0,0,925,0.0,1.0,1,0,2,1,0,5,0,0,-1,1,1965.0,0,1.0,429.0,0,0,0,0,0,0,0,0,0,-1,2,-1,0,7,2009,0,0,117.5
20,4,84.0,11.67,0,-1,1,0,0,1,0,5,7,0,0,0,9,5,2006,2006,1,0,0,11,2,302.0,2,0,0,2,1,0,0,0.0,0,0.0,1905.0,1905.0,0,0,0,0,1905,0,0,1905,0.0,0.0,2,0,3,1,2,8,0,1,0,0,2006.0,2,3.0,788.0,0,0,0,0,191,0,0,0,0,-1,-1,-1,0,3,2007,0,0,320.0
20,4,63.0,8.487,0,-1,0,0,0,3,0,1,0,0,0,0,7,5,2004,2004,0,0,0,0,1,210.0,1,0,0,1,0,1,1,20.0,0,0.0,1480.0,1500.0,0,0,0,0,1500,0,0,1500,0.0,0.0,2,0,3,1,1,6,0,0,-1,0,2004.0,1,2.0,570.0,0,0,0,192,36,0,0,0,0,-1,-1,-1,0,8,2009,0,0,190.0
20,4,313.0,27.65,0,-1,2,1,0,0,1,0,6,0,0,0,7,7,1960,2007,3,1,3,3,0,0.0,0,0,1,1,0,2,1,425.0,0,0.0,160.0,585.0,0,0,0,0,2069,0,0,2069,1.0,0.0,2,0,4,1,1,9,0,1,0,0,1960.0,1,2.0,505.0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,11,2008,0,0,242.0
30,4,52.0,5.825,0,-1,1,0,0,0,0,12,0,0,0,0,4,5,1926,1953,0,0,1,1,1,108.0,0,1,0,3,0,3,0,0.0,0,0.0,600.0,600.0,0,2,0,0,747,0,0,747,0.0,0.0,1,0,1,1,0,5,0,0,-1,1,1953.0,0,2.0,528.0,0,0,0,0,0,32,0,0,0,-1,-1,-1,0,6,2006,0,0,79.9
20,4,67.0,10.083,0,-1,0,0,0,0,0,10,0,0,0,0,7,5,2003,2003,0,0,0,0,-1,-1.0,1,0,0,1,0,0,1,833.0,0,0.0,343.0,1176.0,0,0,0,0,1200,0,0,1200,1.0,0.0,2,0,2,1,1,5,0,0,-1,0,2003.0,1,2.0,555.0,0,0,0,0,41,0,0,0,0,-1,-1,-1,0,8,2009,0,0,184.9
60,4,75.0,9.675,0,-1,0,0,0,0,0,5,0,0,0,1,7,5,2005,2005,0,0,0,0,0,0.0,1,0,0,1,0,3,1,341.0,0,0.0,772.0,1113.0,0,0,0,0,1113,858,0,1971,0.0,0.0,2,1,3,1,1,8,0,1,0,0,2005.0,1,2.0,689.0,0,0,0,0,48,0,0,0,0,-1,-1,-1,0,2,2009,0,0,253.0
60,4,73.0,8.76,0,-1,0,0,0,0,0,1,0,0,0,1,7,5,2006,2006,0,0,0,0,0,0.0,1,0,0,1,1,3,1,464.0,0,0.0,927.0,1391.0,0,0,0,0,1391,571,0,1962,0.0,0.0,2,1,3,1,1,7,0,0,-1,0,2006.0,1,3.0,868.0,0,0,0,0,90,0,0,0,0,-1,-1,-1,0,8,2006,1,1,239.799
70,4,-1.0,24.09,0,-1,0,0,0,0,0,19,0,0,0,1,7,7,1940,1950,0,0,1,1,0,0.0,0,1,1,0,0,3,0,0.0,0,0.0,1032.0,1032.0,0,0,0,0,1207,1196,0,2403,0.0,0.0,2,0,4,1,0,10,0,2,1,0,1940.0,0,1.0,349.0,0,0,0,56,0,318,0,0,0,-1,-1,-1,0,6,2010,2,0,244.4
90,4,55.0,12.64,0,-1,1,0,0,0,0,11,0,0,2,0,6,5,1976,1976,0,0,4,4,0,0.0,0,0,1,0,0,2,3,936.0,2,396.0,396.0,1728.0,0,1,0,0,1728,0,0,1728,0.0,0.0,2,0,4,2,0,8,0,0,-1,0,1976.0,0,2.0,574.0,0,0,0,40,0,0,0,0,0,-1,-1,-1,0,7,2006,0,0,150.9
